depth_top (m),depth_bott (m),depth_mid (m),ageGICC05ext_top (yr BP),ageGICC05ext_bott (yr BP),ageGICC05_mid (yr BP),NH4source (ng/m3),NH4source+1sigma (ng/m3),NH4source-1sigma (ng/m3),NH4 atm. residence time (days),Nasource (ng/m3),Nasource+1sigma (ng/m3),Nasource-1sigma (ng/m3),Na atm. residence time (days),Casource (ng/m3),Casource+1sigma (ng/m3),Casource-1sigma (ng/m3),Ca atm. residence time (days)
1861.4695,1861.5775,1861.5235,48854.9900,48865.0045,48859.9973,5.99,9.7882,2.1917,13.38,59.28,107.43,11.12,4.62,67.71,113.46,21.96,12.76
1861.5775,1861.6855,1861.6315,48865.0045,48875.0191,48870.0118,6.0693,9.9278,2.2108,13.25,67.02,121.92,12.13,4.58,73.94,124.15,23.73,12.71
1861.6855,1861.7955,1861.7405,48875.0191,48885.0519,48880.0355,38.254,62.607,13.901,13.18,63.30,115.38,11.22,4.55,75.70,127.27,24.13,12.67
1861.7955,1861.9075,1861.8515,48885.0519,48895.0318,48890.0418,8.4826,13.883,3.0816,13.14,77.92,142.10,13.73,4.54,71.65,120.51,22.78,12.66
1861.9075,1862.0195,1861.9635,48895.0318,48905.0100,48900.0209,5.5577,9.0981,2.0173,13.11,87.69,160.05,15.34,4.53,67.11,112.94,21.29,12.65
1862.0195,1862.1315,1862.0755,48905.0100,48914.9882,48909.9991,6.3721,10.435,2.3093,13.10,92.36,168.72,15.99,4.52,79.05,133.07,25.02,12.64
1862.1315,1862.2440,1862.1878,48914.9882,48925.0109,48919.9995,4.7173,7.7274,1.7071,13.10,76.53,139.92,13.14,4.52,61.56,103.66,19.47,12.64
1862.2440,1862.3540,1862.2990,48925.0109,48935.0073,48930.0091,4.1327,6.772,1.4935,13.11,75.56,138.22,12.90,4.53,63.95,107.67,20.23,12.65
1862.3540,1862.4615,1862.4078,48935.0073,48944.9755,48939.9914,10.498,17.207,3.7882,13.14,76.00,139.10,12.91,4.54,82.82,139.40,26.23,12.66
1862.4615,1862.5695,1862.5155,48944.9755,48954.9900,48949.9827,10.162,16.663,3.6618,13.19,61.69,112.92,10.45,4.56,70.06,117.88,22.24,12.68
1862.5695,1862.6775,1862.6235,48954.9900,48965.0045,48959.9973,10.601,17.384,3.8183,13.25,61.71,112.91,10.50,4.58,61.49,103.37,19.61,12.71
1862.6775,1862.7855,1862.7315,48965.0045,48975.0191,48970.0118,6.6453,10.896,2.3949,13.35,71.29,130.28,12.30,4.61,65.30,109.64,20.96,12.75
1862.7855,1862.8895,1862.8375,48975.0191,48984.9540,48979.9865,13.08,21.443,4.7165,13.44,74.37,135.73,13.01,4.65,74.18,124.40,23.96,12.79
1862.8895,1862.9900,1862.9398,48984.9540,48995.0000,48989.9770,6.4546,10.58,2.3288,13.54,65.30,119.02,11.59,4.69,93.58,156.72,30.43,12.83
1862.9900,1863.0900,1863.0400,48995.0000,49005.0000,49000.0000,4.8925,8.0168,1.7683,13.66,97.35,177.04,17.66,4.73,91.42,152.88,29.97,12.87
1863.0900,1863.1900,1863.1400,49005.0000,49015.0000,49010.0000,7.8791,12.902,2.8562,13.79,88.19,159.91,16.47,4.78,104.74,174.82,34.66,12.93
1863.1900,1863.2905,1863.2403,49015.0000,49025.0500,49020.0250,9.0085,14.744,3.273,13.89,82.54,149.32,15.76,4.81,129.18,215.30,43.06,12.97
1863.2905,1863.3885,1863.3395,49025.0500,49034.9131,49029.9815,18.3,29.94,6.6597,13.97,100.32,181.18,19.45,4.84,108.54,180.72,36.36,13.00
1863.3885,1863.4825,1863.4355,49034.9131,49045.0000,49039.9565,20.686,33.834,7.5385,14.02,103.15,186.07,20.24,4.86,106.58,177.33,35.83,13.02
1863.4825,1863.5745,1863.5285,49045.0000,49055.0364,49050.0182,15.194,24.845,5.5434,14.04,83.75,150.94,16.56,4.87,101.54,168.87,34.21,13.03
1863.5745,1863.6660,1863.6203,49055.0364,49065.0182,49060.0273,15.492,25.323,5.6603,14.05,87.49,157.54,17.43,4.87,111.50,185.39,37.61,13.03
1863.6660,1863.7575,1863.7118,49065.0182,49075.0000,49070.0091,8.404,13.732,3.0759,14.04,53.19,95.70,10.67,4.87,83.58,138.96,28.21,13.03
1863.7575,1863.8495,1863.8035,49075.0000,49085.0364,49080.0182,16.072,26.25,5.8936,14.02,66.43,119.44,13.42,4.86,83.95,139.57,28.33,13.02
1863.8495,1863.9430,1863.8963,49085.0364,49095.1422,49090.0893,10.539,17.205,3.8724,13.99,80.48,144.59,16.36,4.85,99.20,164.95,33.45,13.01
1863.9430,1864.0415,1863.9923,49095.1422,49104.9836,49100.0629,36.111,58.936,13.287,13.95,47.45,85.24,9.67,4.83,78.07,129.86,26.29,12.99
1864.0415,1864.1435,1864.0925,49104.9836,49114.9982,49109.9909,21.259,34.69,7.8275,13.90,69.61,125.06,14.16,4.82,76.69,127.62,25.76,12.97
1864.1435,1864.2455,1864.1945,49114.9982,49125.0127,49120.0055,8.4156,13.735,3.0961,13.83,71.86,129.24,14.47,4.79,66.65,111.01,22.29,12.94
1864.2455,1864.3475,1864.2965,49125.0127,49135.0273,49130.0200,4.3683,7.1333,1.6033,13.75,50.77,91.51,10.03,4.76,61.10,101.89,20.31,12.91
1864.3475,1864.4495,1864.3985,49135.0273,49145.0418,49140.0345,6.2276,10.175,2.28,13.69,60.47,109.21,11.74,4.74,56.01,93.50,18.53,12.89
1864.4495,1864.5520,1864.5008,49145.0418,49155.0109,49150.0264,18.713,30.593,6.8331,13.65,72.33,130.86,13.80,4.72,67.62,112.96,22.28,12.87
1864.5520,1864.6555,1864.6038,49155.0109,49164.9845,49159.9977,41.894,68.531,15.256,13.64,77.29,140.03,14.54,4.72,86.08,143.86,28.31,12.87
1864.6555,1864.7595,1864.7075,49164.9845,49175.0064,49169.9955,14.559,23.831,5.2867,13.66,99.04,179.67,18.41,4.73,97.61,163.12,32.09,12.88
1864.7595,1864.8635,1864.8115,49175.0064,49185.0282,49180.0173,7.2222,11.831,2.6131,13.72,73.16,132.90,13.43,4.75,72.06,120.40,23.72,12.90
1864.8635,1864.9670,1864.9153,49185.0282,49195.0018,49190.0150,5.3,8.6909,1.909,13.80,68.63,124.84,12.42,4.78,61.13,102.09,20.16,12.93
1864.9670,1865.0680,1865.0175,49195.0018,49204.9019,49199.9519,4.5483,7.4648,1.6318,13.93,56.54,102.90,10.18,4.83,55.23,92.14,18.31,12.98
1865.0680,1865.1660,1865.1170,49204.9019,49215.0218,49209.9619,20.96,34.426,7.4941,14.10,60.14,109.42,10.86,4.89,61.99,103.28,20.71,13.05
1865.1660,1865.2625,1865.2143,49215.0218,49225.0227,49220.0223,8.806,14.475,3.1368,14.31,49.92,90.77,9.07,4.97,60.75,101.02,20.48,13.13
1865.2625,1865.3590,1865.3108,49225.0227,49235.0236,49230.0232,5.3279,8.7655,1.8903,14.55,70.60,128.27,12.94,5.06,62.02,102.93,21.11,13.23
1865.3590,1865.4555,1865.4073,49235.0236,49245.0245,49240.0241,9.0583,14.918,3.1987,14.80,122.66,222.67,22.65,5.15,103.56,171.56,35.56,13.32
1865.4555,1865.5520,1865.5038,49245.0245,49255.0255,49250.0250,13.274,21.886,4.662,15.06,107.54,195.11,19.97,5.25,120.59,199.44,41.74,13.41
1865.5520,1865.6390,1865.5955,49255.0255,49265.0345,49260.0300,15.368,25.356,5.3794,15.35,161.85,293.08,30.62,5.35,177.97,293.75,62.19,13.52
1865.6390,1865.7160,1865.6775,49265.0345,49274.9745,49270.0045,19.904,32.846,6.9609,15.66,169.03,305.06,33.00,5.47,247.98,408.33,87.63,13.63
1865.7160,1865.7935,1865.7548,49274.9745,49284.9791,49279.9768,19.888,32.826,6.9505,15.97,126.79,228.02,25.55,5.59,256.28,421.03,91.53,13.73
1865.7935,1865.8710,1865.8323,49284.9791,49294.9836,49289.9814,17.469,28.837,6.1018,16.30,129.29,231.67,26.91,5.71,215.17,352.70,77.64,13.84
1865.8710,1865.9485,1865.9098,49294.9836,49304.9882,49299.9859,22.912,37.809,8.0137,16.63,131.53,234.62,28.44,5.83,211.10,345.21,76.99,13.95
1865.9485,1866.0260,1865.9873,49304.9882,49314.9927,49309.9905,26.319,43.4,9.237,16.95,129.90,230.48,29.32,5.95,190.50,310.74,70.26,14.05
1866.0260,1866.1035,1866.0648,49314.9927,49324.9973,49319.9950,21.803,35.92,7.6853,17.26,154.14,272.01,36.27,6.07,196.49,319.75,73.23,14.15
1866.1035,1866.1775,1866.1405,49324.9973,49334.9558,49329.9765,30.256,49.792,10.721,17.53,143.10,251.18,35.03,6.17,185.66,301.45,69.87,14.23
1866.1775,1866.2475,1866.2125,49334.9558,49345.0045,49339.9802,17.008,27.963,6.0522,17.74,172.73,301.88,43.58,6.25,225.77,365.92,85.62,14.29
1866.2475,1866.3170,1866.2823,49345.0045,49354.9873,49349.9959,16.255,26.705,5.8041,17.89,106.20,185.02,27.38,6.31,210.64,340.96,80.32,14.34
1866.3170,1866.3865,1866.3518,49354.9873,49364.9700,49359.9786,18.635,30.593,6.6756,18.01,76.47,132.85,20.08,6.35,178.73,289.00,68.46,14.37
1866.3865,1866.4565,1866.4215,49364.9700,49375.0245,49369.9973,15.568,25.542,5.5946,18.10,105.29,182.52,28.06,6.39,204.56,330.47,78.65,14.40
1866.4565,1866.5260,1866.4913,49375.0245,49385.0073,49380.0159,16.463,26.993,5.9316,18.14,133.85,231.65,36.05,6.40,209.42,338.13,80.71,14.41
1866.5260,1866.5955,1866.5608,49385.0073,49394.9900,49389.9986,17.511,28.698,6.3227,18.14,114.13,197.34,30.92,6.40,224.88,362.98,86.78,14.41
1866.5955,1866.6655,1866.6305,49394.9900,49405.0445,49400.0173,15.743,25.792,5.6943,18.12,103.54,178.93,28.15,6.39,217.46,350.95,83.97,14.40
1866.6655,1866.7380,1866.7018,49405.0445,49415.0436,49410.0441,22.682,37.149,8.2151,18.07,123.93,214.13,33.72,6.38,198.24,319.94,76.54,14.39
1866.7380,1866.8130,1866.7755,49415.0436,49424.9982,49420.0209,15.176,24.847,5.5048,18.03,80.37,138.86,21.89,6.36,171.30,276.48,66.12,14.38
1866.8130,1866.8885,1866.8508,49424.9982,49435.0191,49430.0086,19.143,31.331,6.9557,17.97,130.20,224.91,35.49,6.34,262.82,424.21,101.43,14.36
1866.8885,1866.9640,1866.9263,49435.0191,49445.0400,49440.0295,16.236,26.566,5.9051,17.88,99.18,171.43,26.94,6.30,213.32,344.44,82.20,14.34
1866.9640,1867.0390,1867.0015,49445.0400,49454.9945,49450.0173,21.29,34.834,7.7461,17.76,151.77,262.63,40.91,6.26,268.26,433.42,103.10,14.30
1867.0390,1867.1145,1867.0768,49454.9945,49465.0155,49460.0050,15.827,25.89,5.7637,17.66,73.37,127.05,19.69,6.22,175.00,282.86,67.14,14.27
1867.1145,1867.1900,1867.1523,49465.0155,49475.0364,49470.0259,32.064,52.434,11.695,17.58,120.15,208.10,32.20,6.19,208.54,337.16,79.92,14.24
1867.1900,1867.2650,1867.2275,49475.0364,49484.9909,49480.0136,28.917,47.27,10.564,17.49,69.90,121.09,18.71,6.16,166.03,268.51,63.55,14.22
1867.2650,1867.3405,1867.3028,49484.9909,49495.0118,49490.0014,22.295,36.431,8.1597,17.40,63.00,109.15,16.84,6.12,102.23,165.38,39.08,14.19
1867.3405,1867.4160,1867.3783,49495.0118,49505.0327,49500.0223,33.557,54.813,12.301,17.30,109.61,189.98,29.24,6.08,93.67,151.58,35.76,14.16
1867.4160,1867.4910,1867.4535,49505.0327,49514.9873,49510.0100,19.19,31.335,7.0452,17.20,141.23,244.90,37.56,6.05,146.28,236.82,55.74,14.13
1867.4910,1867.5665,1867.5288,49514.9873,49525.0082,49519.9977,30.864,50.385,11.343,17.08,68.31,118.54,18.08,6.00,118.49,191.93,45.05,14.09
1867.5665,1867.6420,1867.6043,49525.0082,49535.0291,49530.0186,30.544,49.856,11.232,16.96,77.96,135.43,20.48,5.96,107.80,174.74,40.86,14.06
1867.6420,1867.7170,1867.6795,49535.0291,49544.9836,49540.0064,28.178,45.985,10.371,16.84,65.97,114.72,17.23,5.91,90.22,146.34,34.10,14.02
1867.7170,1867.7935,1867.7553,49544.9836,49555.0634,49550.0235,14.192,23.154,5.229,16.73,97.13,169.01,25.25,5.87,114.07,185.14,43.01,13.98
1867.7935,1867.8735,1867.8335,49555.0634,49564.9536,49560.0085,17.617,28.736,6.4988,16.63,55.11,95.95,14.26,5.83,96.60,156.87,36.33,13.95
1867.8735,1867.9560,1867.9148,49564.9536,49575.0036,49569.9786,21.764,35.49,8.038,16.52,82.03,142.91,21.14,5.79,105.20,170.94,39.46,13.91
1867.9560,1868.0385,1867.9973,49575.0036,49585.0536,49580.0286,16.793,27.379,6.2068,16.41,102.88,179.40,26.36,5.75,115.82,188.32,43.32,13.88
1868.0385,1868.1205,1868.0795,49585.0536,49595.0427,49590.0482,10.333,16.846,3.8205,16.29,61.39,107.17,15.61,5.71,95.52,155.43,35.60,13.84
1868.1205,1868.2025,1868.1615,49595.0427,49605.0318,49600.0373,10.857,17.701,4.0119,16.17,90.43,158.13,22.73,5.66,113.66,185.14,42.18,13.80
1868.2025,1868.2845,1868.2435,49605.0318,49615.0209,49610.0264,10.403,16.967,3.8395,16.03,81.02,141.98,20.07,5.61,95.57,155.85,35.29,13.75
1868.2845,1868.3685,1868.3265,49615.0209,49625.0937,49620.0573,8.1882,13.359,3.0173,15.90,63.28,111.13,15.42,5.56,101.22,165.27,37.17,13.71
1868.3685,1868.4550,1868.4118,49625.0937,49635.0273,49630.0605,15.393,25.124,5.6622,15.77,111.23,195.81,26.65,5.51,74.32,121.50,27.14,13.67
1868.4550,1868.5420,1868.4985,49635.0273,49644.9927,49640.0100,15.481,25.274,5.6887,15.67,76.17,134.33,18.02,5.47,79.60,130.26,28.94,13.63
1868.5420,1868.6295,1868.5858,49644.9927,49655.0155,49650.0041,11.152,18.207,4.0963,15.58,60.82,107.36,14.27,5.44,65.60,107.43,23.78,13.60
1868.6295,1868.7170,1868.6733,49655.0155,49665.0382,49660.0268,8.2794,13.517,3.0419,15.52,91.92,162.37,21.47,5.42,77.79,127.44,28.13,13.58
1868.7170,1868.8040,1868.7605,49665.0382,49675.0036,49670.0209,30.332,49.511,11.153,15.48,83.40,147.33,19.47,5.40,70.04,114.78,25.30,13.56
1868.8040,1868.8920,1868.8480,49675.0036,49685.0564,49680.0300,9.7824,15.969,3.5956,15.42,58.07,102.67,13.47,5.38,59.54,97.62,21.46,13.54
1868.8920,1868.9815,1868.9368,49685.0564,49695.0391,49690.0478,14.957,24.424,5.4895,15.35,99.83,176.78,22.89,5.35,91.46,150.08,32.84,13.52
1868.9815,1869.0715,1869.0265,49695.0391,49705.0209,49700.0300,12.278,20.053,4.5029,15.30,55.90,99.07,12.72,5.33,66.39,109.00,23.78,13.50
1869.0715,1869.1615,1869.1165,49705.0209,49715.0027,49710.0118,14.213,23.215,5.2121,15.27,64.34,114.09,14.60,5.32,82.32,135.19,29.45,13.49
1869.1615,1869.2515,1869.2065,49715.0027,49724.9845,49719.9936,15.726,25.687,5.7641,15.24,78.39,139.07,17.71,5.31,86.68,142.40,30.96,13.48
1869.2515,1869.3415,1869.2965,49724.9845,49734.9664,49729.9755,8.9822,14.675,3.2899,15.21,69.03,122.54,15.51,5.30,76.72,126.08,27.36,13.47
1869.3415,1869.4320,1869.3868,49734.9664,49745.0036,49739.9850,19.416,31.731,7.1011,15.18,73.79,131.14,16.44,5.29,74.12,121.86,26.38,13.46
1869.4320,1869.5225,1869.4773,49745.0036,49755.0409,49750.0223,14.953,24.45,5.4567,15.15,85.74,152.61,18.88,5.28,78.60,129.30,27.91,13.45
1869.5225,1869.6125,1869.5675,49755.0409,49765.0227,49760.0318,15.243,24.928,5.5576,15.15,92.91,165.43,20.38,5.28,79.25,130.39,28.12,13.44
1869.6125,1869.7025,1869.6575,49765.0227,49775.0045,49770.0136,11.433,18.694,4.1708,15.17,57.08,101.59,12.57,5.28,64.76,106.52,23.00,13.45
1869.7025,1869.7925,1869.7475,49775.0045,49784.9864,49779.9955,6.3016,10.304,2.2988,15.18,76.18,135.55,16.80,5.29,72.74,119.62,25.85,13.46
1869.7925,1869.8825,1869.8375,49784.9864,49794.9682,49789.9773,8.2301,13.46,3.0003,15.19,109.78,195.40,24.17,5.29,75.37,123.96,26.79,13.46
1869.8825,1869.9720,1869.9273,49794.9682,49804.9057,49799.9369,10.104,16.526,3.6825,15.21,134.78,239.86,29.69,5.30,127.56,209.76,45.36,13.47
1869.9720,1870.0590,1870.0155,49804.9057,49814.9727,49809.9392,18.22,29.798,6.6408,15.24,93.27,165.93,20.61,5.31,101.85,167.43,36.27,13.48
1870.0590,1870.1440,1870.1015,49814.9727,49825.0182,49819.9955,8.3541,13.662,3.0463,15.28,71.05,126.32,15.78,5.33,76.19,125.21,27.17,13.49
1870.1440,1870.2285,1870.1863,49825.0182,49835.0045,49830.0114,17.269,28.236,6.3016,15.32,88.89,157.91,19.87,5.34,91.96,151.06,32.86,13.51
1870.2285,1870.3130,1870.2708,49835.0045,49844.9909,49839.9977,18.698,30.571,6.8253,15.35,69.76,123.86,15.66,5.35,85.39,140.22,30.57,13.52
1870.3130,1870.3975,1870.3553,49844.9909,49854.9773,49849.9841,10.144,16.586,3.7025,15.38,56.75,100.73,12.77,5.36,89.47,146.88,32.06,13.53
1870.3975,1870.4820,1870.4398,49854.9773,49864.9636,49859.9705,13.049,21.34,4.758,15.41,93.15,165.37,20.93,5.37,117.99,193.69,42.30,13.54
1870.4820,1870.5680,1870.5250,49864.9636,49875.0482,49870.0059,7.9188,12.956,2.882,15.43,60.49,107.46,13.52,5.38,83.56,137.18,29.95,13.55
1870.5680,1870.6550,1870.6115,49875.0482,49885.0273,49880.0378,7.5941,12.423,2.7654,15.48,98.22,174.34,22.10,5.40,121.12,198.73,43.51,13.56
1870.6550,1870.7420,1870.6985,49885.0273,49894.9927,49890.0100,6.1765,10.097,2.2559,15.56,112.77,199.69,25.86,5.43,100.87,165.33,36.41,13.59
1870.7420,1870.8295,1870.7858,49894.9927,49905.0155,49900.0041,9.6777,15.815,3.5408,15.62,122.36,216.34,28.38,5.45,148.67,243.51,53.83,13.61
1870.8295,1870.9170,1870.8733,49905.0155,49915.0382,49910.0268,4.9604,8.105,1.8158,15.65,57.90,102.31,13.49,5.47,111.10,181.91,40.29,13.62
1870.9170,1871.0040,1870.9605,49915.0382,49925.0036,49920.0209,22.714,37.112,8.3172,15.67,65.47,115.65,15.29,5.47,89.48,146.50,32.47,13.63
1871.0040,1871.0900,1871.0470,49925.0036,49934.9110,49929.9573,40.421,66.041,14.801,15.67,120.02,212.01,28.03,5.47,121.34,198.65,44.03,13.63
1871.0900,1871.1730,1871.1315,49934.9110,49945.0255,49939.9682,56.289,91.955,20.624,15.67,93.01,164.24,21.79,5.47,116.65,190.95,42.36,13.63
1871.1730,1871.2540,1871.2135,49945.0255,49955.0400,49950.0327,13.224,21.597,4.8514,15.68,98.60,173.98,23.22,5.48,106.66,174.55,38.77,13.63
1871.2540,1871.3350,1871.2945,49955.0400,49965.0545,49960.0473,42.264,69.014,15.514,15.67,77.22,136.24,18.20,5.47,118.66,194.20,43.12,13.63
1871.3350,1871.4155,1871.3753,49965.0545,49975.0073,49970.0309,25.132,41.039,9.2246,15.63,147.80,260.90,34.71,5.46,158.57,259.61,57.53,13.61
1871.4155,1871.4960,1871.4558,49975.0073,49984.9600,49979.9836,7.721,12.607,2.8347,15.58,69.10,122.02,16.18,5.44,99.45,162.86,36.03,13.60
1871.4960,1871.5770,1871.5365,49984.9600,49994.9745,49989.9673,20.08,32.783,7.3763,15.54,57.06,100.77,13.34,5.42,103.96,170.30,37.62,13.59
1871.5770,1871.6605,1871.6188,49994.9745,50005.1167,50000.0456,14.578,23.797,5.3599,15.50,65.18,115.12,15.23,5.41,114.79,188.09,41.49,13.57
1871.6605,1871.7475,1871.7040,50005.1167,50014.9909,50010.0538,11.897,19.415,4.3794,15.44,64.64,114.17,15.10,5.39,99.33,162.80,35.85,13.55
1871.7475,1871.8360,1871.7918,50014.9909,50024.9673,50019.9791,5.5668,9.0829,2.0508,15.39,60.65,107.15,14.15,5.37,80.75,132.41,29.10,13.53
1871.8360,1871.9250,1871.8805,50024.9673,50035.0000,50029.9836,9.416,15.361,3.4706,15.33,97.58,172.47,22.69,5.34,96.87,158.92,34.83,13.51
1871.9250,1872.0140,1871.9695,50035.0000,50045.0327,50040.0164,12.259,19.997,4.5201,15.27,116.64,206.25,27.03,5.32,93.57,153.57,33.58,13.49
1872.0140,1872.1025,1872.0583,50045.0327,50055.0091,50050.0209,7.2416,11.812,2.6709,15.22,69.02,122.10,15.94,5.30,99.90,164.02,35.78,13.47
1872.1025,1872.1905,1872.1465,50055.0091,50064.9414,50059.9752,17.72,28.903,6.5361,15.17,72.35,128.05,16.65,5.29,93.82,154.10,33.54,13.45
1872.1905,1872.2785,1872.2345,50064.9414,50074.9918,50069.9666,19.311,31.499,7.1221,15.12,81.95,145.13,18.77,5.27,85.61,140.68,30.54,13.44
1872.2785,1872.3660,1872.3223,50074.9918,50085.0145,50080.0032,25.609,41.782,9.436,15.07,71.58,126.90,16.25,5.25,82.49,135.63,29.34,13.42
1872.3660,1872.4530,1872.4095,50085.0145,50094.9800,50089.9973,22.408,36.575,8.2416,15.01,81.35,144.46,18.25,5.23,92.64,152.44,32.84,13.39
1872.4530,1872.5405,1872.4968,50094.9800,50105.0027,50099.9914,9.7402,15.902,3.5781,14.98,69.99,124.40,15.58,5.21,95.00,156.40,33.61,13.38
1872.5405,1872.6280,1872.5843,50105.0027,50115.0255,50110.0141,8.8312,14.42,3.2423,14.97,76.00,135.14,16.86,5.21,98.06,161.46,34.66,13.38
1872.6280,1872.7150,1872.6715,50115.0255,50124.9909,50120.0082,6.316,10.314,2.3177,14.97,72.68,129.26,16.10,5.21,84.67,139.41,29.93,13.38
1872.7150,1872.8025,1872.7588,50124.9909,50135.0136,50130.0023,7.2472,11.836,2.6584,14.99,47.97,85.32,10.63,5.22,89.90,148.00,31.79,13.39
1872.8025,1872.8900,1872.8463,50135.0136,50145.0364,50140.0250,7.8377,12.801,2.8743,15.01,65.85,117.10,14.61,5.23,91.47,150.56,32.38,13.40
1872.8900,1872.9770,1872.9335,50145.0364,50155.0018,50150.0191,5.4526,8.9056,1.9995,15.04,87.69,155.89,19.50,5.24,93.38,153.67,33.10,13.41
1872.9770,1873.0640,1873.0205,50155.0018,50164.9673,50159.9845,6.2073,10.139,2.2752,15.08,67.37,119.75,15.00,5.25,85.06,139.94,30.18,13.42
1873.0640,1873.1515,1873.1078,50164.9673,50174.9900,50169.9786,11.337,18.521,4.1515,15.12,69.26,123.10,15.42,5.27,86.24,141.84,30.63,13.43
1873.1515,1873.2390,1873.1953,50174.9900,50185.0127,50180.0014,9.2703,15.15,3.3901,15.14,72.38,128.71,16.06,5.28,79.02,129.97,28.08,13.44
1873.2390,1873.3255,1873.2823,50185.0127,50194.9705,50189.9916,15.764,25.774,5.7537,15.15,73.98,131.66,16.30,5.28,71.53,117.66,25.40,13.45
1873.3255,1873.4115,1873.3685,50194.9705,50204.9745,50199.9725,14.054,22.986,5.1221,15.18,86.85,154.64,19.07,5.29,104.74,172.28,37.20,13.46
1873.4115,1873.4975,1873.4545,50204.9745,50214.9818,50209.9782,10.869,17.781,3.9573,15.22,83.89,149.36,18.41,5.30,109.48,180.05,38.92,13.47
1873.4975,1873.5835,1873.5405,50214.9818,50224.9891,50219.9855,22.083,36.134,8.0316,15.26,71.28,126.91,15.64,5.32,93.32,153.44,33.21,13.48
1873.5835,1873.6695,1873.6265,50224.9891,50234.9964,50229.9927,24.013,39.301,8.7242,15.30,71.06,126.53,15.58,5.33,91.75,150.82,32.68,13.50
1873.6695,1873.7555,1873.7125,50234.9964,50245.0036,50240.0000,26.034,42.613,9.4557,15.34,78.84,140.34,17.34,5.35,81.95,134.66,29.24,13.51
1873.7555,1873.8415,1873.7985,50245.0036,50255.0109,50250.0073,7.2862,11.925,2.6476,15.39,53.34,94.87,11.81,5.37,64.65,106.18,23.12,13.53
1873.8415,1873.9275,1873.8845,50255.0109,50265.0182,50260.0145,12.745,20.857,4.6337,15.43,61.16,108.70,13.61,5.38,93.88,154.13,33.63,13.55
1873.9275,1874.0135,1873.9705,50265.0182,50275.0255,50270.0218,4.6726,7.6455,1.6998,15.45,47.21,83.86,10.55,5.39,89.15,146.34,31.97,13.55
1874.0135,1874.0995,1874.0565,50275.0255,50285.0327,50280.0291,13.322,21.799,4.8456,15.45,77.64,137.93,17.35,5.39,92.18,151.30,33.06,13.55
1874.0995,1874.1855,1874.1425,50285.0327,50295.0400,50290.0364,7.9829,13.065,2.901,15.44,71.74,127.50,15.96,5.39,89.85,147.50,32.19,13.55
1874.1855,1874.2715,1874.2285,50295.0400,50305.0473,50300.0436,16.165,26.46,5.8696,15.42,91.47,162.68,20.25,5.38,101.12,166.05,36.19,13.54
1874.2715,1874.3575,1874.3145,50305.0473,50315.0545,50310.0509,15.003,24.563,5.4435,15.39,104.93,186.77,23.10,5.37,112.65,185.06,40.24,13.53
1874.3575,1874.4455,1874.4015,50315.0545,50325.0464,50320.0505,10.542,17.259,3.8242,15.37,77.71,138.35,17.06,5.36,96.39,158.37,34.41,13.53
1874.4455,1874.5355,1874.4905,50325.0464,50335.0282,50330.0373,7.5773,12.404,2.7503,15.36,52.85,94.09,11.62,5.36,73.01,119.97,26.06,13.52
1874.5355,1874.6255,1874.5805,50335.0282,50345.0100,50340.0191,9.2513,15.14,3.3629,15.36,115.41,205.30,25.52,5.36,104.59,171.82,37.36,13.52
1874.6255,1874.7155,1874.6705,50345.0100,50354.9918,50350.0009,14.937,24.431,5.443,15.37,78.38,139.25,17.51,5.36,87.28,143.32,31.23,13.53
1874.7155,1874.8055,1874.7605,50354.9918,50364.9736,50359.9827,12.05,19.7,4.4,15.37,104.93,186.23,23.63,5.36,97.52,160.09,34.94,13.53
1874.8055,1874.8955,1874.8505,50364.9736,50374.9555,50369.9645,18.923,30.924,6.9219,15.36,83.69,148.41,18.96,5.36,101.58,166.75,36.42,13.52
1874.8955,1874.9850,1874.9403,50374.9555,50384.9464,50379.9509,43.216,70.618,15.814,15.33,64.79,114.94,14.65,5.34,91.42,150.10,32.73,13.51
1874.9850,1875.0740,1875.0295,50384.9464,50394.9782,50389.9623,11.693,19.113,4.2743,15.27,73.95,131.33,16.56,5.32,75.75,124.46,27.04,13.49
1875.0740,1875.1630,1875.1185,50394.9782,50405.0109,50399.9945,16.376,26.778,5.9737,15.20,98.94,176.03,21.84,5.30,76.69,126.11,27.27,13.46
1875.1630,1875.2515,1875.2073,50405.0109,50414.9873,50409.9991,39.811,65.143,14.479,15.12,86.09,153.54,18.64,5.27,70.41,115.91,24.91,13.43
1875.2515,1875.3400,1875.2958,50414.9873,50424.9636,50419.9755,64.168,105,23.332,15.09,120.94,215.78,26.09,5.26,97.73,160.92,34.53,13.42
1875.3400,1875.4290,1875.3845,50424.9636,50434.9964,50429.9800,30.847,50.449,11.245,15.11,70.75,126.05,15.45,5.26,71.70,118.01,25.39,13.43
1875.4290,1875.5200,1875.4745,50434.9964,50445.0816,50440.0390,24.327,39.787,8.8667,15.08,91.29,162.69,19.88,5.25,69.38,114.22,24.54,13.42
1875.5200,1875.6140,1875.5670,50445.0816,50455.0218,50450.0517,11.521,18.854,4.187,15.01,74.09,132.33,15.84,5.23,67.11,110.58,23.63,13.40
1875.6140,1875.7090,1875.6615,50455.0218,50465.0400,50460.0309,16.389,26.832,5.9457,14.96,77.23,138.15,16.31,5.21,81.97,135.17,28.77,13.38
